Locatie,PFAS,Waarde,Jaar,Bron,Sampletype,Eenheid,LOQ_flag,Bron_bestand,Locatie_basis,Locatie_detail,Medium,Waarde_norm,Eenheid_norm,Unit_group,Locatie_oud,RWZI_code,Medium_oud,Eenheid_oud,Sampletype_oud,Latitude,Longitude
Sas van Gent,PFDoA,8.42e-05,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,8.42e-05,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFDoA,0.000105,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000105,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTDA,0.0001,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTDA,0.0001,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTDA,0.0001,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTDA,0.0001,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTeDA,0.0002,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0002,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTeDA,0.0002,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0002,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTeDA,0.0002,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0002,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFTeDA,0.0002,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0002,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,FRD_903,0.001,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,FRD_903,0.001,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,FRD_903,0.001,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,FRD_903,0.001,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.001,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000837,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000837,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000867,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000867,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000916,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000916,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.00106,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00106,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000773,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000773,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000953,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000953,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.00063,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00063,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000678,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000678,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000627,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000627,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000639,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000639,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000719,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000719,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000713,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000713,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000944,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000944,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000745,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000745,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000776,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000776,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000935,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000935,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000845,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000845,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000966,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000966,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000884,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000884,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000896,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000896,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000823,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000823,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000741,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000741,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000736,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000736,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000612,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000612,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000585,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000585,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000828,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000828,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000616,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000616,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000852,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000852,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.00082,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00082,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000941,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000941,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000824,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000824,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000887,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000887,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000758,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000758,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000806,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000806,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.00076,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00076,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000659,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000659,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000678,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000678,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000769,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000769,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000728,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000728,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000737,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000737,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000992,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000992,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000932,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000932,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.00091,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00091,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,PFC5asfzr,0.000819,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000819,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000849,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000849,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000857,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000857,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000868,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000868,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00104,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00104,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000884,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000884,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000908,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000908,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000715,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000715,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000739,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000739,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000803,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000803,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000696,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000696,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000788,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000788,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000867,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000867,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000975,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000975,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000883,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000883,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000961,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000961,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000991,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000991,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00101,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00101,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00108,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00108,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00102,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00102,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00111,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00111,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000984,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000984,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000957,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000957,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000864,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000864,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000886,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000886,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000607,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000607,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000792,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000792,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000745,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000745,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000945,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000945,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000884,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000884,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00109,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00109,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00106,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00106,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000985,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000985,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000928,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000928,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000861,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000861,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000994,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000994,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00082,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00082,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000872,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000872,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000829,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000829,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000773,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000773,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000853,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000853,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.0011,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0011,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00107,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00107,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.00106,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00106,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,sverttPFHxS,0.000955,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.000955,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00361,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00361,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00347,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00347,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00345,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00345,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00419,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00419,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00831,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00831,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.0109,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0109,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.014,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.014,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00769,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00769,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00679,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00679,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00603,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00603,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00526,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00526,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00456,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00456,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00546,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00546,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00407,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00407,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.0038,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.0038,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
Sas van Gent,2PFC6yC2a1sf,0.00391,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Sas van Gent,,water,0.00391,ug/l,concentratie_water,Sas van Gent,,water,ug/l,water,51.227,3.799
